country,asin,sales_rank,daily_units,price,stars,reviews,insert_date,rank_small
Us,B07R2KP9XX,104131,0,8.99,3.8,22,2023/12/4,2570
Us,B07QFR2XXX,7558,3,22.99,4.9,19,2023/12/4,54
Jp,B07R8XZPXX,41898,-1,3080,4.5,8,2023/12/4,545
Jp,B07R5RLPXX,24836,-1,2680,4.5,8,2023/12/4,312
Jp,B07VNCB3XX,5037,-1,2480,4.5,8,2023/12/4,65
Jp,B07VPBDCXX,-1,-1,11800,4.5,8,2023/12/4,-1
Jp,B07RB45KXX,89801,-1,3080,4.5,8,2023/12/4,1283
Jp,B07RB45XXX,86267,-1,3080,4.5,8,2023/12/4,1236
Ca,B078NT86XX,308,30,36.99,4.1,37,2023/12/4,20
Ca,B078NTCXXX,14776,1,-1,4.1,37,2023/12/4,385
Us,B07HDYXTXX,-1,-1,-1,,-1,2023/12/4,-1
Us,B07FNMKFXX,100108,0,-1,4.1,4,2023/12/4,-1
Us,B07FNPP7XX,5783,1,38.99,4.2,14,2023/12/4,171
Us,B07FNP5XXX,9124,2,33.99,4.2,14,2023/12/4,251
Us,B07DJ3B1XX,58195,0,-1,4.7,85,2023/12/4,1166
Us,B07DJ32VXX,1938,8,45.99,4.3,378,2023/12/4,69
Us,B07TYV11XX,9035,1,46.99,4.7,85,2023/12/4,247
Us,B07TSH3BXX,5521,5,45.99,4.7,85,2023/12/4,166
Us,B07VMXD6XX,16057,0,29.99,4.3,378,2023/12/4,394
Us,B07PSGNTXX,3181,6,29.99,4.3,378,2023/12/4,95
Us,B07DJ4ZGXX,946,11,36.99,4.3,378,2023/12/4,39
Us,B07DJ429XX,753,16,36.99,4.3,378,2023/12/4,31
Us,B07Y4ZTBXX,1662,9,36.99,4.3,378,2023/12/4,59
Us,B07DJ3WCXX,664,16,37.99,4.3,378,2023/12/4,25
Us,B078NVL7XX,642,17,32.99,4.3,378,2023/12/4,24
Us,B07KF8L7XX,388,22,33.99,4.3,378,2023/12/4,13
Us,B077ZRP3XX,420,28,35.99,4.3,378,2023/12/4,17
Jp,B07X9LFKXX,10985,-1,4280,4.4,6,2023/12/4,139
Jp,B07XCMZ1XX,5033,-1,3580,4.4,6,2023/12/4,64
Jp,B07D8RK7XX,14787,-1,-1,3.9,32,2023/12/4,20
Ca,B072XDH9XX,14827,1,-1,3.5,20,2023/12/4,42
Ca,B072LW84XX,248,22,119.99,4.3,34,2023/12/4,1
Ca,B072PRCLXX,13296,1,-1,2.5,20,2023/12/4,37
Ca,B074M715XX,16308,1,-1,4.2,128,2023/12/4,415
Ca,B074M766XX,535,17,47.99,4.2,128,2023/12/4,31
Ca,B074M6KGXX,183,40,38.99,4.2,128,2023/12/4,13
Ca,B072LW5WXX,15476,1,-1,3.9,16,2023/12/4,399
Ca,B072J9CLXX,12303,1,-1,3.8,31,2023/12/4,329
Ca,B072FPR1XX,14662,1,-1,4.1,16,2023/12/4,381
Ca,B07175FDXX,16235,1,-1,4,6,2023/12/4,414
Us,B07PPGQZXX,43819,0,89.99,4.1,43,2023/12/4,695
Us,B07PN9S8XX,50490,0,89.99,4.1,43,2023/12/4,798
Us,B07PQLD9XX,10699,2,84.99,4.1,43,2023/12/4,228
Us,B07PRL2MXX,13803,1,69.99,4.1,43,2023/12/4,271
Us,B07TS5LSXX,6060,1,64.99,4.1,43,2023/12/4,145
Us,B071FH4HXX,3894,5,64.99,4.1,43,2023/12/4,106
Us,B07WMMMDXX,83307,0,-1,4.1,45,2023/12/4,450
Us,B07WNT69XX,64534,0,49.99,3.1,6,2023/12/4,997
Us,B07WJYSSXX,1987,8,67.99,4.1,45,2023/12/4,17
Us,B07WYXSMXX,35826,0,-1,4.1,45,2023/12/4,573
Jp,B07R7PRDXX,10151,-1,7899,3.7,4,2023/12/4,44
Jp,B07R9XMRXX,5019,-1,7999,4,6,2023/12/4,18
Jp,B07WCSYQXX,18513,-1,-1,1,3,2023/12/4,92
Jp,B07R8TS8XX,18715,-1,6299,2,1,2023/12/4,100
Ca,B071NTQRXX,10704,1,-1,3.7,119,2023/12/4,32
Ca,B071L7RYXX,13494,1,-1,3.7,119,2023/12/4,38
Ca,B0748DQ4XX,6376,3,-1,3.7,119,2023/12/4,20
Ca,B07HSTK9XX,18352,0,-1,3.9,147,2023/12/4,451
Ca,B071RZWGXX,20396,0,-1,3.9,147,2023/12/4,494
Ca,B071S19TXX,18327,0,-1,3.9,147,2023/12/4,449
Ca,B072BP12XX,1704,10,45.99,3.9,147,2023/12/4,69
Us,B07JXYLXXX,2376,8,59.99,4.2,24,2023/12/4,69
Us,B07JD8ZHXX,87575,0,-1,3.8,22,2023/12/4,298
Us,B07HNJZDXX,86951,0,-1,3.9,63,2023/12/4,462
Us,B07JW2WSXX,82976,0,-1,3.9,63,2023/12/4,446
Us,B07J4S5DXX,39773,0,-1,4.7,31,2023/12/4,850
Us,B07JXYSLXX,83032,0,-1,4.4,30,2023/12/4,1587
Us,B07PX249XX,92318,0,-1,4.7,22,2023/12/4,305
Us,B07NRMHCXX,74540,0,15.99,4.7,22,2023/12/4,260
Us,B07Q2BHCXX,13243,0,8.99,4.7,22,2023/12/4,78
Us,B07NRMHVXX,2572,3,6.59,4.7,22,2023/12/4,20
Us,B07JPL8HXX,97080,0,-1,3.9,63,2023/12/4,-1
Us,B07JNVGFXX,89131,0,-1,3.9,63,2023/12/4,466
Us,B075M4S2XX,7759,2,38.99,4.4,141,2023/12/4,212
Us,B075M1F4XX,2477,7,35.99,4.4,141,2023/12/4,80
Us,B07G72ZBXX,79799,0,-1,3.6,22,2023/12/4,1533
Us,B06ZZRQKXX,3936,6,20.99,3.7,125,2023/12/4,119
Us,B06ZZRQLXX,5395,3,25.99,3.7,125,2023/12/4,162
Jp,B01MXRYKXX,17118,-1,-1,4.1,47,2023/12/4,206
Jp,B01M3V7XXX,66,-1,1869,4.1,47,2023/12/4,2
Ca,B019R84IXX,650,23,95.99,3.3,33,2023/12/4,2
Ca,B06XGYNVXX,11187,1,-1,4.1,719,2023/12/4,304
Ca,B06VTR57XX,496,20,54.99,4.1,719,2023/12/4,28
Ca,B01M8M3EXX,14674,1,-1,4.1,719,2023/12/4,383
Ca,B01M3RWQXX,14993,1,-1,4.1,719,2023/12/4,392
Ca,B01F3DHEXX,98,58,40.99,4.1,719,2023/12/4,5
Ca,B01M3102XX,14140,1,-1,4.1,719,2023/12/4,372
Us,B07PQ5XNXX,3403,7,79.99,4.3,48,2023/12/4,95
Us,B07PT5WLXX,62644,0,-1,4.3,48,2023/12/4,973
Us,B07PR959XX,2440,8,64.99,4.3,48,2023/12/4,70
Us,B07S2QGSXX,7791,1,58.99,3.9,63,2023/12/4,73
Us,B07RYKZBXX,3168,7,60.99,3.9,63,2023/12/4,40
Us,B07MDYLMXX,1647,9,58.99,3.9,63,2023/12/4,28
Us,B07JZKP5XX,79896,0,-1,4,12,2023/12/4,424
Us,B07HNTJ5XX,15353,0,49.99,4.6,164,2023/12/4,375
Us,B07HNXVZXX,13323,2,39.99,4.6,164,2023/12/4,168
Us,B07HNXPXXX,3964,2,47.99,4.6,164,2023/12/4,87
Us,B01N4876XX,15502,0,46.99,4.4,134,2023/12/4,379
Us,B01M29YGXX,4306,5,42.99,4.4,134,2023/12/4,132
Us,B076KFB4XX,125,47,49.99,4.7,931,2023/12/5,6
Us,B072JT9WXX,87,76,59.99,4.7,827,2023/12/5,4
Us,B073Q6KLXX,43,105,59.99,4.7,846,2023/12/5,3
Us,B01M1L6OXX,104,60,59.99,4.6,1594,2023/12/5,5
Us,B01MTZ4JXX,38,95,39.99,4.2,1078,2023/12/5,2
Us,B01F543PXX,23,109,59.99,4.5,2522,2023/12/5,1
Us,B01M29YGXX,5287,3,42.99,4.4,135,2023/12/5,138
Us,B077ZRP3XX,444,24,36.99,4.3,382,2023/12/5,18
Us,B07QBPSQXX,27866,3,26.99,4.9,23,2023/12/5,38
Us,B07QBPTNXX,35407,3,31.99,4.9,23,2023/12/5,50
Us,B07QLPG6XX,139375,0,38.99,4.5,25,2023/12/5,171
Us,B07QPR1PXX,119219,0,35.99,4.5,25,2023/12/5,151
Us,B07QLPG8XX,30803,3,35.99,4.5,25,2023/12/5,42
Us,B07S16PZXX,293000,0,-1,4.8,17,2023/12/5,892
Us,B07S291NXX,234782,0,15.99,4.8,17,2023/12/5,728
Us,B07S4HN2XX,105471,0,6.99,5,2,2023/12/5,-1
Us,B07QW51WXX,193501,0,11.99,4.2,12,2023/12/5,-1
Us,B07QZBDQXX,164345,0,11.99,4.2,12,2023/12/5,-1
Us,B07TB3QWXX,100413,0,18.99,4.4,4,2023/12/5,-1
Us,B07TB311XX,101709,0,18.99,4.4,4,2023/12/5,-1
Us,B07QV4QTXX,241435,0,8.99,3.8,22,2023/12/5,6011
Us,B07R1HZVXX,136940,0,8.99,3.8,22,2023/12/5,3442
Us,B07QV4S8XX,47177,0,8.99,3.8,22,2023/12/5,925
Us,B07QY6R8XX,91377,0,8.99,3.8,22,2023/12/5,2171
Us,B07R2KP9XX,48732,0,8.99,3.8,22,2023/12/5,969
Us,B07QFR2XXX,2336,2,22.99,4.9,19,2023/12/5,20
Jp,B07R8XZPXX,42870,-1,3080,4.5,8,2023/12/5,556
Jp,B07R5RLPXX,25731,-1,2680,4.5,8,2023/12/5,321
Jp,B07VNCB3XX,2655,-1,2480,4.5,8,2023/12/5,26
Jp,B07VPBDCXX,-1,-1,11800,4.5,8,2023/12/5,-1
Jp,B07RB45KXX,89982,-1,3080,4.5,8,2023/12/5,1287
Jp,B07RB45XXX,87387,-1,3080,4.5,8,2023/12/5,1250
Ca,B078NT86XX,261,30,36.99,4.1,37,2023/12/5,17
Ca,B078NTCXXX,14564,1,-1,4.1,37,2023/12/5,377
Us,B07HDYXTXX,-1,-1,-1,,-1,2023/12/5,-1
Us,B07FNMKFXX,100816,0,-1,4.1,4,2023/12/5,-1
Us,B07FNPP7XX,8465,3,38.99,4.2,14,2023/12/5,206
Us,B07FNP5XXX,16524,1,-1,4.2,14,2023/12/5,389
Us,B07DJ3B1XX,58042,0,-1,4.7,85,2023/12/5,1130
Us,B07DJ32VXX,3730,7,47.99,4.3,384,2023/12/5,107
Us,B07TYV11XX,14458,1,46.99,4.7,85,2023/12/5,353
Us,B07TSH3BXX,6388,3,45.99,4.7,85,2023/12/5,165
Us,B07VMXD6XX,21863,1,29.99,4.3,384,2023/12/5,470
Us,B07PSGNTXX,2865,5,29.99,4.3,384,2023/12/5,79
Us,B07DJ4ZGXX,1305,13,36.99,4.3,384,2023/12/5,45
Us,B07DJ429XX,894,16,36.99,4.3,382,2023/12/5,34
Us,B07Y4ZTBXX,1544,9,36.99,4.3,382,2023/12/5,52
Us,B07DJ3WCXX,794,18,37.99,4.3,384,2023/12/5,27
Us,B078NVL7XX,558,18,32.99,4.3,382,2023/12/5,21
Us,B07KF8L7XX,515,26,33.99,4.3,384,2023/12/5,12
Us,B077ZRP3XX,444,24,36.99,4.3,384,2023/12/5,18
Jp,B07X9LFKXX,13111,-1,4280,4.4,6,2023/12/5,162
Jp,B07XCMZ1XX,7227,-1,3580,4.4,6,2023/12/5,89
Jp,B07D8RK7XX,14524,-1,-1,3.9,32,2023/12/5,27
Ca,B072XDH9XX,14698,1,-1,3.5,20,2023/12/5,41
Ca,B072LW84XX,98,35,119.99,4.3,34,2023/12/5,1
Ca,B072PRCLXX,12881,1,-1,2.5,20,2023/12/5,37
Ca,B074M715XX,16379,1,-1,4.2,128,2023/12/5,422
Ca,B074M766XX,701,21,47.99,4.2,128,2023/12/5,36
Ca,B074M6KGXX,137,43,38.99,4.2,128,2023/12/5,9
Ca,B072LW5WXX,15469,1,-1,3.9,16,2023/12/5,405
Ca,B072J9CLXX,12092,1,-1,3.8,31,2023/12/5,324
Ca,B072FPR1XX,14342,1,-1,4.1,16,2023/12/5,372
Ca,B07175FDXX,16300,1,-1,4,6,2023/12/5,420
Us,B07PPGQZXX,16329,0,89.99,4.1,43,2023/12/5,298
Us,B07PN9S8XX,55700,0,89.99,4.1,43,2023/12/5,877
Us,B07PQLD9XX,7429,1,84.99,4.1,43,2023/12/5,162
Us,B07PRL2MXX,8080,1,69.99,4.1,43,2023/12/5,171
Us,B07TS5LSXX,4729,2,59.99,4.1,43,2023/12/5,120
Us,B071FH4HXX,3272,4,64.99,4.1,43,2023/12/5,82
Us,B07WMMMDXX,84377,0,-1,4.1,46,2023/12/5,451
Us,B07WNT69XX,23657,0,49.99,3.1,6,2023/12/5,414
Us,B07WJYSSXX,3027,7,67.99,4.1,46,2023/12/5,24
Us,B07WYXSMXX,35950,0,-1,4.1,46,2023/12/5,569
Jp,B07R7PRDXX,12207,-1,7899,3.7,4,2023/12/5,53
Jp,B07R9XMRXX,1708,-1,7899,4,6,2023/12/5,6
Jp,B07WCSYQXX,19337,-1,-1,1,3,2023/12/5,88
Jp,B07R8TS8XX,19666,-1,5000,2,1,2023/12/5,112
Ca,B071NTQRXX,10664,1,-1,3.7,118,2023/12/5,31
Ca,B071L7RYXX,13004,1,-1,3.7,118,2023/12/5,38
Ca,B0748DQ4XX,5827,2,-1,3.7,118,2023/12/5,16
Ca,B07HSTK9XX,18507,0,-1,3.9,147,2023/12/5,456
Ca,B071RZWGXX,20598,0,-1,3.9,147,2023/12/5,498
Ca,B071S19TXX,18575,0,-1,3.9,147,2023/12/5,457
Ca,B072BP12XX,1998,8,45.99,3.9,147,2023/12/5,86
Us,B07JXYLXXX,1888,6,59.99,4.2,24,2023/12/5,50
Us,B07JD8ZHXX,88427,0,-1,3.8,23,2023/12/5,298
Us,B07HNJZDXX,90466,0,-1,3.9,63,2023/12/5,483
Us,B07JW2WSXX,83434,0,-1,3.9,63,2023/12/5,444
Us,B07J4S5DXX,42751,0,-1,4.7,31,2023/12/5,880
Us,B07JXYSLXX,83429,0,-1,4.5,31,2023/12/5,1585
Us,B07PX249XX,94518,0,-1,4.7,22,2023/12/5,312
Us,B07NRMHCXX,76257,0,14.99,4.7,22,2023/12/5,267
Us,B07Q2BHCXX,7882,1,8.99,4.7,22,2023/12/5,64
Us,B07NRMHVXX,5019,6,6.59,4.7,22,2023/12/5,37
Us,B07JPL8HXX,98088,0,-1,3.9,63,2023/12/5,-1
Us,B07JNVGFXX,90619,0,-1,3.9,63,2023/12/5,485
Us,B075M4S2XX,7468,2,40.99,4.4,141,2023/12/5,186
Us,B075M1F4XX,2561,6,35.99,4.4,141,2023/12/5,72
Us,B07G72ZBXX,79350,0,-1,3.6,22,2023/12/5,1500
Us,B06ZZRQKXX,3739,4,26.99,3.8,126,2023/12/5,108
Us,B06ZZRQLXX,4710,3,27.99,3.8,126,2023/12/5,125
Jp,B01MXRYKXX,17110,-1,-1,4,48,2023/12/5,205
Jp,B01M3V7XXX,133,-1,1869,4,48,2023/12/5,3
Ca,B019R84IXX,598,18,-1,3.3,33,2023/12/5,2
Ca,B06XGYNVXX,11297,1,-1,4.1,725,2023/12/5,310
Ca,B06VTR57XX,1174,22,54.99,4.1,725,2023/12/5,57
Ca,B01M8M3EXX,14358,1,-1,4.1,725,2023/12/5,373
Ca,B01M3RWQXX,14794,1,-1,4.1,725,2023/12/5,384
Ca,B01F3DHEXX,167,63,40.99,4.1,725,2023/12/5,13
Ca,B01M3102XX,13731,1,-1,4.1,725,2023/12/5,359
Us,B07PQ5XNXX,4474,4,79.99,4.3,49,2023/12/5,111
Us,B07PT5WLXX,66710,0,-1,4.3,49,2023/12/5,1045
Us,B07PR959XX,2659,6,69.99,4.3,48,2023/12/5,71
Us,B07S2QGSXX,9177,2,58.99,3.9,63,2023/12/5,80
Us,B07RYKZBXX,2733,5,63.99,3.9,63,2023/12/5,35
Us,B07MDYLMXX,3041,9,64.99,3.9,63,2023/12/5,38
Us,B07JZKP5XX,79264,0,-1,4,12,2023/12/5,421
Us,B07HNTJ5XX,15519,1,49.99,4.6,164,2023/12/5,373
Us,B07HNXVZXX,8976,1,33.99,4.6,164,2023/12/5,133
Us,B07HNXPXXX,6343,4,47.99,4.6,164,2023/12/5,114
Us,B01N4876XX,7614,1,46.99,4.4,135,2023/12/5,190
Us,B01M29YGXX,5287,3,42.99,4.4,135,2023/12/5,138
Us,B076KFB4XX,148,54,49.99,4.7,931,2023/12/6,6
Us,B072JT9WXX,44,68,41.31,4.7,829,2023/12/6,3
Us,B073Q6KLXX,48,106,59.99,4.7,852,2023/12/6,4
Us,B01M1L6OXX,111,61,59.99,4.6,1595,2023/12/6,5
Us,B01MTZ4JXX,34,115,39.99,4.2,1080,2023/12/6,2
Us,B01F543PXX,24,153,59.99,4.5,2523,2023/12/6,1
Us,B01M29YGXX,5244,3,42.99,4.4,135,2023/12/6,136
Us,B077ZRP3XX,532,24,36.99,4.3,388,2023/12/6,18
Us,B07QBPSQXX,42138,4,27.99,4.9,23,2023/12/6,59
Us,B07QBPTNXX,36102,3,31.99,4.9,23,2023/12/6,48
Us,B07QLPG6XX,80048,0,38.99,4.5,25,2023/12/6,106
Us,B07QPR1PXX,133879,1,32.99,4.5,25,2023/12/6,158
Us,B07QLPG8XX,38840,4,36.99,4.5,25,2023/12/6,52
Us,B07S16PZXX,294557,0,-1,4.8,17,2023/12/6,897
Us,B07S291NXX,240341,0,15.99,4.8,17,2023/12/6,740
Us,B07S4HN2XX,132276,0,6.99,5,2,2023/12/6,-1
Us,B07QW51WXX,198712,0,11.99,4.2,12,2023/12/6,-1
Us,B07QZBDQXX,179896,0,11.99,4.2,12,2023/12/6,-1
Us,B07TB3QWXX,86807,0,18.99,4.4,4,2023/12/6,-1
Us,B07TB311XX,128252,0,18.99,4.4,4,2023/12/6,-1
Us,B07QV4QTXX,244951,0,8.99,3.8,22,2023/12/6,6080
Us,B07R1HZVXX,52535,0,8.99,3.8,22,2023/12/6,1056
Us,B07QV4S8XX,45494,0,8.99,3.8,22,2023/12/6,877
Us,B07QY6R8XX,125665,0,8.99,3.8,22,2023/12/6,3146
Us,B07R2KP9XX,95523,0,8.99,3.8,22,2023/12/6,2298
Us,B07QFR2XXX,3679,6,20.99,4.9,19,2023/12/6,29
Jp,B07R8XZPXX,5163,-1,3080,4.5,8,2023/12/6,49
Jp,B07R5RLPXX,26624,-1,2680,4.5,8,2023/12/6,337
Jp,B07VNCB3XX,1639,-1,2480,4.5,8,2023/12/6,21
Jp,B07VPBDCXX,-1,-1,11800,4.5,8,2023/12/6,-1
Jp,B07RB45KXX,90112,-1,3080,4.5,8,2023/12/6,1290
Jp,B07RB45XXX,88410,-1,3080,4.5,8,2023/12/6,1266
Ca,B078NT86XX,230,34,38.99,4.1,37,2023/12/6,18
Ca,B078NTCXXX,14250,1,-1,4.1,37,2023/12/6,361
Us,B07HDYXTXX,-1,-1,-1,,-1,2023/12/6,-1
Us,B07FNMKFXX,101791,0,-1,4.1,4,2023/12/6,-1
Us,B07FNPP7XX,17825,2,38.99,4.2,14,2023/12/6,386
Us,B07FNP5XXX,24673,1,-1,4.2,14,2023/12/6,525
Us,B07DJ3B1XX,54947,0,-1,4.7,85,2023/12/6,1056
Us,B07DJ32VXX,3783,4,47.99,4.3,388,2023/12/6,96
Us,B07TYV11XX,15349,1,46.99,4.7,85,2023/12/6,335
Us,B07TSH3BXX,7317,2,45.99,4.7,85,2023/12/6,180
Us,B07VMXD6XX,9212,0,29.99,4.3,390,2023/12/6,218
Us,B07PSGNTXX,3684,5,29.99,4.3,388,2023/12/6,92
Us,B07DJ4ZGXX,1521,10,36.99,4.3,389,2023/12/6,51
Us,B07DJ429XX,757,14,36.99,4.3,388,2023/12/6,24
Us,B07Y4ZTBXX,1850,9,36.99,4.3,388,2023/12/6,60
Us,B07DJ3WCXX,791,15,37.99,4.3,389,2023/12/6,28
Us,B078NVL7XX,755,20,32.99,4.3,390,2023/12/6,24
Us,B07KF8L7XX,547,21,33.99,4.3,388,2023/12/6,14
Us,B077ZRP3XX,532,24,36.99,4.3,388,2023/12/6,18
Jp,B07X9LFKXX,14767,-1,3880,4.4,7,2023/12/6,182
Jp,B07XCMZ1XX,1740,-1,4280,4.4,7,2023/12/6,22
Jp,B07D8RK7XX,14398,-1,-1,3.9,32,2023/12/6,26
Ca,B072XDH9XX,14438,1,-1,3.5,20,2023/12/6,42
Ca,B072LW84XX,355,63,119.99,4.3,34,2023/12/6,1
Ca,B072PRCLXX,12789,1,-1,2.5,20,2023/12/6,36
Ca,B074M715XX,16142,1,-1,4.2,129,2023/12/6,410
Ca,B074M766XX,941,17,47.99,4.2,129,2023/12/6,44
Ca,B074M6KGXX,444,51,38.99,4.2,129,2023/12/6,26
Ca,B072LW5WXX,15054,1,-1,3.9,16,2023/12/6,386
Ca,B072J9CLXX,11899,1,-1,3.8,31,2023/12/6,321
Ca,B072FPR1XX,14021,1,-1,4.1,16,2023/12/6,359
Ca,B07175FDXX,16041,1,-1,4,6,2023/12/6,405
Us,B07PPGQZXX,17210,1,89.99,4.1,43,2023/12/6,312
Us,B07PN9S8XX,17750,0,89.99,4.1,43,2023/12/6,320
Us,B07PQLD9XX,5593,2,84.99,4.1,43,2023/12/6,122
Us,B07PRL2MXX,9104,2,69.99,4.1,43,2023/12/6,193
Us,B07TS5LSXX,6764,3,59.99,4.1,43,2023/12/6,152
Us,B071FH4HXX,2056,5,64.99,4.1,43,2023/12/6,55
Us,B07WMMMDXX,84773,0,-1,4.1,47,2023/12/6,443
Us,B07WNT69XX,41110,0,39.99,3.1,6,2023/12/6,659
Us,B07WJYSSXX,2382,5,64.99,4.1,47,2023/12/6,18
Us,B07WYXSMXX,38708,0,-1,4.1,47,2023/12/6,618
Jp,B07R7PRDXX,14231,-1,7899,3.8,9,2023/12/6,70
Jp,B07R9XMRXX,549,-1,7899,3.8,9,2023/12/6,1
Jp,B07WCSYQXX,19925,-1,-1,1,3,2023/12/6,97
Jp,B07R8TS8XX,20385,-1,5000,2,1,2023/12/6,117
Ca,B071NTQRXX,10221,1,-1,3.7,118,2023/12/6,29
Ca,B071L7RYXX,12883,1,-1,3.7,118,2023/12/6,37
Ca,B0748DQ4XX,5951,2,-1,3.7,118,2023/12/6,19
Ca,B07HSTK9XX,18670,0,-1,3.9,147,2023/12/6,465
Ca,B071RZWGXX,20835,0,-1,3.9,147,2023/12/6,503
Ca,B071S19TXX,18853,0,-1,3.9,147,2023/12/6,467
Ca,B072BP12XX,1132,7,-1,3.9,147,2023/12/6,53
Us,B07JXYLXXX,3029,8,65.99,4.2,24,2023/12/6,75
Us,B07JD8ZHXX,88425,0,-1,3.8,23,2023/12/6,297
Us,B07HNJZDXX,93244,0,-1,3.9,63,2023/12/6,488
Us,B07JW2WSXX,83595,0,52.99,3.9,63,2023/12/6,432
Us,B07J4S5DXX,47159,0,-1,4.7,31,2023/12/6,936
Us,B07JXYSLXX,83390,0,-1,4.5,31,2023/12/6,1555
Us,B07PX249XX,97027,0,-1,4.7,22,2023/12/6,321
Us,B07NRMHCXX,78672,0,14.99,4.7,22,2023/12/6,279
Us,B07Q2BHCXX,12200,2,8.99,4.7,22,2023/12/6,86
Us,B07NRMHVXX,6378,3,6.59,4.7,22,2023/12/6,50
Us,B07JPL8HXX,99334,0,-1,3.9,63,2023/12/6,-1
Us,B07JNVGFXX,91629,0,-1,3.9,63,2023/12/6,480
Us,B075M4S2XX,13785,2,40.99,4.4,143,2023/12/6,312
Us,B075M1F4XX,2671,6,35.99,4.4,143,2023/12/6,80
Us,B07G72ZBXX,79951,0,-1,3.6,22,2023/12/6,1492
Us,B06ZZRQKXX,4252,4,26.99,3.8,127,2023/12/6,114
Us,B06ZZRQLXX,5300,3,27.99,3.8,127,2023/12/6,136
Jp,B01MXRYKXX,16997,-1,-1,4,48,2023/12/6,216
Jp,B01M3V7XXX,83,-1,1869,4,48,2023/12/6,1
Ca,B019R84IXX,1834,19,-1,3.3,33,2023/12/6,6
Ca,B06XGYNVXX,11220,1,-1,4.1,727,2023/12/6,306
Ca,B06VTR57XX,1087,11,54.99,4.1,728,2023/12/6,52
Ca,B01M8M3EXX,14042,1,-1,4.1,727,2023/12/6,360
Ca,B01M3RWQXX,14407,1,-1,4.1,728,2023/12/6,368
Ca,B01F3DHEXX,159,45,44.99,4.1,727,2023/12/6,9
Ca,B01M3102XX,13656,1,-1,4.1,727,2023/12/6,349
Us,B07PQ5XNXX,2041,3,64.99,4.3,49,2023/12/6,54
Us,B07PT5WLXX,69171,0,-1,4.3,49,2023/12/6,1083
Us,B07PR959XX,3371,6,72.99,4.3,49,2023/12/6,83
Us,B07S2QGSXX,3949,1,58.99,3.9,63,2023/12/6,42
Us,B07RYKZBXX,6526,5,-1,3.9,63,2023/12/6,62
Us,B07MDYLMXX,5937,5,-1,3.9,63,2023/12/6,54
Us,B07JZKP5XX,79725,0,-1,4,12,2023/12/6,408
Us,B07HNTJ5XX,18114,1,49.99,4.6,165,2023/12/6,391
Us,B07HNXVZXX,16984,1,33.99,4.6,165,2023/12/6,187
Us,B07HNXPXXX,7193,2,47.99,4.6,165,2023/12/6,120
Us,B01N4876XX,7700,2,46.99,4.4,135,2023/12/6,187
Us,B01M29YGXX,5244,3,42.99,4.4,135,2023/12/6,136
Us,B076KFB4XX,145,49,49.99,4.7,934,2023/12/7,7
Us,B072JT9WXX,42,105,41.31,4.7,829,2023/12/7,3
Us,B073Q6KLXX,44,99,59.99,4.8,854,2023/12/7,4
Us,B01M1L6OXX,111,59,62.99,4.7,1193,2023/12/7,6
Us,B01MTZ4JXX,40,123,39.99,4.2,1086,2023/12/7,2
Us,B01F543PXX,25,149,59.99,4.5,2523,2023/12/7,1
Us,B01M29YGXX,7733,3,42.99,4.4,135,2023/12/7,205
Us,B077ZRP3XX,494,21,36.99,4.3,394,2023/12/7,18
Us,B07QBPSQXX,38427,3,27.99,4.9,23,2023/12/7,53
Us,B07QBPTNXX,36596,3,32.99,4.9,23,2023/12/7,48
Us,B07QLPG6XX,124983,1,38.99,4.5,25,2023/12/7,157
Us,B07QPR1PXX,70678,0,32.99,4.5,25,2023/12/7,100
Us,B07QLPG8XX,33946,3,36.99,4.5,25,2023/12/7,44
Us,B07S16PZXX,296098,0,-1,4.8,18,2023/12/7,892
Us,B07S291NXX,245328,0,10.99,4.8,18,2023/12/7,753
Us,B07S4HN2XX,151636,0,11.99,5,2,2023/12/7,-1
Us,B07QW51WXX,105881,0,11.99,4.2,12,2023/12/7,-1
Us,B07QZBDQXX,79490,0,8.99,4.2,12,2023/12/7,-1
Us,B07TB3QWXX,90603,0,18.99,4.4,4,2023/12/7,-1
Us,B07TB311XX,80588,0,18.99,4.4,4,2023/12/7,-1
Us,B07QV4QTXX,249916,0,8.99,3.8,22,2023/12/7,6172
Us,B07R1HZVXX,43964,0,8.99,3.8,22,2023/12/7,871
Us,B07QV4S8XX,47154,0,8.99,3.8,22,2023/12/7,966
Us,B07QY6R8XX,144246,0,8.99,3.8,22,2023/12/7,3660
Us,B07R2KP9XX,122301,0,8.99,3.8,22,2023/12/7,3045
Us,B07QFR2XXX,2728,4,21.99,4.9,19,2023/12/7,23
Jp,B07R8XZPXX,10533,-1,3080,4.5,8,2023/12/7,136
Jp,B07R5RLPXX,4334,-1,2680,4.5,8,2023/12/7,59
Jp,B07VNCB3XX,2342,-1,2480,4.5,8,2023/12/7,33
Jp,B07VPBDCXX,-1,-1,11800,4.5,8,2023/12/7,-1
Jp,B07RB45KXX,90389,-1,3080,4.5,8,2023/12/7,1292
Jp,B07RB45XXX,89457,-1,3080,4.5,8,2023/12/7,1283
Ca,B078NT86XX,399,37,41.99,4.1,37,2023/12/7,22
Ca,B078NTCXXX,14203,1,-1,4.1,37,2023/12/7,354
Us,B07HDYXTXX,-1,-1,-1,,-1,2023/12/7,-1
Us,B07FNMKFXX,102251,0,-1,4.1,4,2023/12/7,-1
